movie_id,title,cast,crew
tt0112870,Dilwale Dulhania Le Jayenge,"[{""name"": ""Shah Rukh Khan""}, {""name"": ""Kajol""}, {""name"": ""Amrish Puri""}, {""name"": ""Farida Jalal""}]","[{""job"": ""Director"", ""name"": ""Aditya Chopra""}]"
tt28259207,Kill,"[{""name"": ""Lakshya""}, {""name"": ""Raghav Juyal""}, {""name"": ""Tanya Maniktala""}, {""name"": ""Abhishek Chauhan""}]","[{""job"": ""Director"", ""name"": ""Nikhil Nagesh Bhat""}]"
tt7700730,October,"[{""name"": ""Varun Dhawan""}, {""name"": ""Banita Sandhu""}, {""name"": ""Gitanjali Rao""}, {""name"": ""Sahil Vedoliyaa""}]","[{""job"": ""Director"", ""name"": ""Shoojit Sircar, Kuran Dhillon""}]"
tt15600222,An Action Hero,"[{""name"": ""Ayushmann Khurrana""}, {""name"": ""Jaideep Ahlawat""}, {""name"": ""Neeraj Madhav""}, {""name"": ""Gautam Joglekar""}]","[{""job"": ""Director"", ""name"": ""Anirudh Iyer""}]"
tt23554840,The Vaccine War,"[{""name"": ""Nivedita Bhattacharya""}, {""name"": ""Anupam Kher""}, {""name"": ""Girija Oak""}, {""name"": ""Nana Patekar""}]","[{""job"": ""Director"", ""name"": ""Vivek Agnihotri""}]"
tt1093370,Jab We Met,"[{""name"": ""Shahid Kapoor""}, {""name"": ""Kareena Kapoor""}, {""name"": ""Tarun Arora""}, {""name"": ""Dara Singh Randhawa""}]","[{""job"": ""Director"", ""name"": ""Imtiaz Ali""}]"
tt7838252,K.G.F: Chapter 1,"[{""name"": ""Yash""}, {""name"": ""Srinidhi Shetty""}, {""name"": ""Ramachandra Raju""}, {""name"": ""Archana Jois""}]","[{""job"": ""Director"", ""name"": ""Prashanth Neel""}]"
tt10895576,Mimi,"[{""name"": ""Kriti Sanon""}, {""name"": ""Evelyn Edwards""}, {""name"": ""Pankaj Tripathi""}, {""name"": ""Sai Tamhankar""}]","[{""job"": ""Director"", ""name"": ""Rajesh Bhatia, Laxman Utekar""}]"
tt15832148,Afwaah,"[{""name"": ""Nawazuddin Siddiqui""}, {""name"": ""T.J. Bhanu""}, {""name"": ""Bhumi Pednekar""}, {""name"": ""Eisha Chopra""}]","[{""job"": ""Director"", ""name"": ""Sudhir Mishra""}]"
tt13130308,Godfather,"[{""name"": ""Chiranjeevi""}, {""name"": ""Salman Khan""}, {""name"": ""Nayanthara""}, {""name"": ""Satyadev Kancharana""}]","[{""job"": ""Director"", ""name"": ""Mohan Raja""}]"
tt8011276,Laila Majnu,"[{""name"": ""Avinash Tiwary""}, {""name"": ""Triptii Dimri""}, {""name"": ""Sumit Kaul""}, {""name"": ""Abrar Qazi""}]","[{""job"": ""Director"", ""name"": ""Sajid Ali""}]"
tt1166100,Ghajini,"[{""name"": ""Aamir Khan""}, {""name"": ""Asin Thottumkal""}, {""name"": ""Jiah Khan""}, {""name"": ""Aamir Naik""}]","[{""job"": ""Director"", ""name"": ""A.R. Murugadoss""}]"
tt5997666,Jab Harry Met Sejal,"[{""name"": ""Shah Rukh Khan""}, {""name"": ""Anushka Sharma""}, {""name"": ""Bj\u00f6rn Freiberg""}, {""name"": ""Bruce Huther""}]","[{""job"": ""Director"", ""name"": ""Imtiaz Ali""}]"
tt2082197,Barfi!,"[{""name"": ""Ranbir Kapoor""}, {""name"": ""Priyanka Chopra Jonas""}, {""name"": ""Ileana D'Cruz""}, {""name"": ""Saurabh Shukla""}]","[{""job"": ""Director"", ""name"": ""Anurag Basu""}]"
tt1266583,Mumbai Meri Jaan,"[{""name"": ""Paresh Rawal""}, {""name"": ""Kay Kay Menon""}, {""name"": ""Irrfan Khan""}, {""name"": ""Madhavan""}]","[{""job"": ""Director"", ""name"": ""Nishikant Kamat""}]"
tt7212754,Ludo,"[{""name"": ""Pankaj Tripathi""}, {""name"": ""Abhishek Bachchan""}, {""name"": ""Rajkummar Rao""}, {""name"": ""Fatima Sana Shaikh""}]","[{""job"": ""Director"", ""name"": ""Anurag Basu""}]"
tt3390572,Haider,"[{""name"": ""Shahid Kapoor""}, {""name"": ""Tabu""}, {""name"": ""Shraddha Kapoor""}, {""name"": ""Kay Kay Menon""}]","[{""job"": ""Director"", ""name"": ""Vishal Bhardwaj""}]"
tt13131232,Mission Majnu,"[{""name"": ""Sidharth Malhotra""}, {""name"": ""Rashmika Mandanna""}, {""name"": ""Parmeet Sethi""}, {""name"": ""Zakir Hussain""}]","[{""job"": ""Director"", ""name"": ""Shantanu Bagchi""}]"
tt1787988,Talaash,"[{""name"": ""Aamir Khan""}, {""name"": ""Kareena Kapoor""}, {""name"": ""Rani Mukerji""}, {""name"": ""Nawazuddin Siddiqui""}]","[{""job"": ""Director"", ""name"": ""Reema Kagti, Priyamvada Narayanan""}]"
tt4559006,Ae Dil Hai Mushkil,"[{""name"": ""Ranbir Kapoor""}, {""name"": ""Aishwarya Rai Bachchan""}, {""name"": ""Anushka Sharma""}, {""name"": ""Fawad Khan""}]","[{""job"": ""Director"", ""name"": ""Karan Johar""}]"
tt1280558,A Wednesday,"[{""name"": ""Anupam Kher""}, {""name"": ""Naseeruddin Shah""}, {""name"": ""Veerendra Saxena""}, {""name"": ""Mahesh Kanual""}]","[{""job"": ""Director"", ""name"": ""Neeraj Pandey""}]"
tt5638474,Wajah Tum Ho,"[{""name"": ""Sharman Joshi""}, {""name"": ""Sana Khan""}, {""name"": ""Gurmeet Choudhary""}, {""name"": ""Rajneesh Duggal""}]","[{""job"": ""Director"", ""name"": ""Vishal Pandya""}]"
tt7098658,Raazi,"[{""name"": ""Alia Bhatt""}, {""name"": ""Vicky Kaushal""}, {""name"": ""Rajit Kapoor""}, {""name"": ""Shishir Sharma""}]","[{""job"": ""Director"", ""name"": ""Meghna Gulzar""}]"
tt0292490,Dil Chahta Hai,"[{""name"": ""Aamir Khan""}, {""name"": ""Saif Ali Khan""}, {""name"": ""Akshaye Khanna""}, {""name"": ""Preity G Zinta""}]","[{""job"": ""Director"", ""name"": ""Farhan Akhtar""}]"
tt13781794,Bye2,"[{""name"": ""Bhushan""}, {""name"": ""Karan""}, {""name"": ""Vipin Singh""}, {""name"": ""Shreya Tyagi""}]","[{""job"": ""Director"", ""name"": ""Tanveer Hashmi""}]"
tt14152140,Darlings,"[{""name"": ""Alia Bhatt""}, {""name"": ""Shefali Shah""}, {""name"": ""Vijay Varma""}, {""name"": ""Roshan Mathew""}]","[{""job"": ""Director"", ""name"": ""Jasmeet K Reen""}]"
tt11460992,Runway 34,"[{""name"": ""Ajay Devgn""}, {""name"": ""Amitabh Bachchan""}, {""name"": ""Rakul Preet Singh""}, {""name"": ""CarryMinati""}]","[{""job"": ""Director"", ""name"": ""Ajay Devgn""}]"
tt4635372,Masaan,"[{""name"": ""Richa Chadha""}, {""name"": ""Sanjay Mishra""}, {""name"": ""Vicky Kaushal""}, {""name"": ""Pankaj Tripathi""}]","[{""job"": ""Director"", ""name"": ""Neeraj Ghaywan""}]"
tt6452574,Sanju,"[{""name"": ""Ranbir Kapoor""}, {""name"": ""Paresh Rawal""}, {""name"": ""Manisha Koirala""}, {""name"": ""Vicky Kaushal""}]","[{""job"": ""Director"", ""name"": ""Rajkumar Hirani""}]"
tt16077702,Govinda Naam Mera,"[{""name"": ""Vicky Kaushal""}, {""name"": ""Kiara Advani""}, {""name"": ""Bhumi Pednekar""}, {""name"": ""Renuka Shahane""}]","[{""job"": ""Director"", ""name"": ""Shashank Khaitan""}]"
tt1839596,Rockstar,"[{""name"": ""Ranbir Kapoor""}, {""name"": ""Nargis Fakhri""}, {""name"": ""Shammi Kapoor""}, {""name"": ""Kumud Mishra""}]","[{""job"": ""Director"", ""name"": ""Imtiaz Ali""}]"
tt5690142,Mom,"[{""name"": ""Sridevi""}, {""name"": ""Sajal Ali""}, {""name"": ""Akshaye Khanna""}, {""name"": ""Adnan Siddiqui""}]","[{""job"": ""Director"", ""name"": ""Ravi Udyawar""}]"
tt6988116,Kalank,"[{""name"": ""Alia Bhatt""}, {""name"": ""Kiara Advani""}, {""name"": ""Sanjay Dutt""}, {""name"": ""Kriti Sanon""}]","[{""job"": ""Director"", ""name"": ""Abhishek Varman""}]"
tt10324144,Article 15,"[{""name"": ""Ayushmann Khurrana""}, {""name"": ""Nassar""}, {""name"": ""Manoj Pahwa""}, {""name"": ""Kumud Mishra""}]","[{""job"": ""Director"", ""name"": ""Anubhav Sinha""}]"
tt8439854,Lust Stories,"[{""name"": ""Kiara Advani""}, {""name"": ""Vicky Kaushal""}, {""name"": ""Bhumi Pednekar""}, {""name"": ""Neil Bhoopalam""}]","[{""job"": ""Director"", ""name"": ""Zoya Akhtar, Dibakar Banerjee, Karan Johar, Anurag Kashyap""}]"
tt13130948,Shehzada,"[{""name"": ""Kartik Aaryan""}, {""name"": ""Kriti Sanon""}, {""name"": ""Paresh Rawal""}, {""name"": ""Manisha Koirala""}]","[{""job"": ""Director"", ""name"": ""Rohit Dhawan""}]"
tt6527426,Zero,"[{""name"": ""Shah Rukh Khan""}, {""name"": ""Anushka Sharma""}, {""name"": ""Katrina Kaif""}, {""name"": ""Mohd. Zeeshan Ayyub""}]","[{""job"": ""Director"", ""name"": ""Aanand L. Rai""}]"
tt13028258,A Thursday,"[{""name"": ""Yami Gautam""}, {""name"": ""Atul Kulkarni""}, {""name"": ""Neha Dhupia""}, {""name"": ""Dimple Kapadia""}]","[{""job"": ""Director"", ""name"": ""Behzad Khambata""}]"
tt0405508,Rang De Basanti,"[{""name"": ""Aamir Khan""}, {""name"": ""Soha Ali Khan""}, {""name"": ""Siddharth""}, {""name"": ""Sharman Joshi""}]","[{""job"": ""Director"", ""name"": ""Rakeysh Omprakash Mehra""}]"
tt9263550,Rocketry: The Nambi Effect,"[{""name"": ""Madhavan""}, {""name"": ""Simran""}, {""name"": ""Rajit Kapoor""}, {""name"": ""Ravi Raghavendra""}]","[{""job"": ""Director"", ""name"": ""Madhavan""}]"
tt4535650,Dilwale,"[{""name"": ""Shah Rukh Khan""}, {""name"": ""Kajol""}, {""name"": ""Varun Dhawan""}, {""name"": ""Kriti Sanon""}]","[{""job"": ""Director"", ""name"": ""Rohit Shetty""}]"
tt13449624,Jug Jugg Jeeyo,"[{""name"": ""Varun Dhawan""}, {""name"": ""Anil Kapoor""}, {""name"": ""Kiara Advani""}, {""name"": ""Neetu Singh""}]","[{""job"": ""Director"", ""name"": ""Raj Mehta""}]"
tt2395469,Gully Boy,"[{""name"": ""Ranveer Singh""}, {""name"": ""Alia Bhatt""}, {""name"": ""Siddhant Chaturvedi""}, {""name"": ""Vijay Raaz""}]","[{""job"": ""Director"", ""name"": ""Zoya Akhtar""}]"
tt2112124,Chennai Express,"[{""name"": ""Deepika Padukone""}, {""name"": ""Shah Rukh Khan""}, {""name"": ""Sathyaraj""}, {""name"": ""Nikitin Dheer""}]","[{""job"": ""Director"", ""name"": ""Rohit Shetty""}]"
tt7430722,War,"[{""name"": ""Hrithik Roshan""}, {""name"": ""Tiger Shroff""}, {""name"": ""Vaani Kapoor""}, {""name"": ""Ashutosh Rana""}]","[{""job"": ""Director"", ""name"": ""Siddharth Anand""}]"
tt10295212,Shershaah,"[{""name"": ""Sidharth Malhotra""}, {""name"": ""Kiara Advani""}, {""name"": ""Shiv Panditt""}, {""name"": ""Pranay Pachauri""}]","[{""job"": ""Director"", ""name"": ""Vishnuvardhan""}]"
tt7255568,Student of the Year 2,"[{""name"": ""Tiger Shroff""}, {""name"": ""Ananya Panday""}, {""name"": ""Tara Sutaria""}, {""name"": ""Aditya Seal""}]","[{""job"": ""Director"", ""name"": ""Punit Malhotra""}]"
tt14428598,Qala,"[{""name"": ""Triptii Dimri""}, {""name"": ""Babil Khan""}, {""name"": ""Swastika Mukherjee""}, {""name"": ""Amit Sial""}]","[{""job"": ""Director"", ""name"": ""Anvita Dutt""}]"
tt4934950,Talvar,"[{""name"": ""Irrfan Khan""}, {""name"": ""Konkona Sen Sharma""}, {""name"": ""Neeraj Kabi""}, {""name"": ""Sohum Shah""}]","[{""job"": ""Director"", ""name"": ""Meghna Gulzar""}]"
tt15281704,Kuttey,"[{""name"": ""Tabu""}, {""name"": ""Arjun Kapoor""}, {""name"": ""Naseeruddin Shah""}, {""name"": ""Konkona Sen Sharma""}]","[{""job"": ""Director"", ""name"": ""Aasmaan Bhardwaj""}]"
tt26445483,Fukrey 3,"[{""name"": ""Pankaj Tripathi""}, {""name"": ""Farhan Akhtar""}, {""name"": ""Richa Chadha""}, {""name"": ""Pulkit Samrat""}]","[{""job"": ""Director"", ""name"": ""Mrighdeep Lamba""}]"
tt12856788,Dangerous,"[{""name"": ""Naina Ganguly""}, {""name"": ""Rajpal Naurang Yadav""}, {""name"": ""Mithun Purandare""}, {""name"": ""Apsara Rani""}]","[{""job"": ""Director"", ""name"": ""Ram Gopal Varma""}]"
tt2905838,Bang Bang,"[{""name"": ""Hrithik Roshan""}, {""name"": ""Katrina Kaif""}, {""name"": ""Pawan Malhotra""}, {""name"": ""Danny Denzongpa""}]","[{""job"": ""Director"", ""name"": ""Siddharth Anand""}]"
tt0222012,Hey Ram,"[{""name"": ""Kamal Haasan""}, {""name"": ""Shah Rukh Khan""}, {""name"": ""Rani Mukerji""}, {""name"": ""Hema Malini""}]","[{""job"": ""Director"", ""name"": ""Kamal Haasan""}]"
tt7518786,83,"[{""name"": ""Ranveer Singh""}, {""name"": ""Deepika Padukone""}, {""name"": ""Tahir Raj Bhasin""}, {""name"": ""Jiiva""}]","[{""job"": ""Director"", ""name"": ""Kabir Khan""}]"
tt15516726,Selfiee,"[{""name"": ""Akshay Kumar""}, {""name"": ""Mrunal Thakur""}, {""name"": ""Nushrratt Bharuccha""}, {""name"": ""Emraan Hashmi""}]","[{""job"": ""Director"", ""name"": ""Raj Mehta""}]"
tt0420332,Veer-Zaara,"[{""name"": ""Shah Rukh Khan""}, {""name"": ""Preity G Zinta""}, {""name"": ""Rani Mukerji""}, {""name"": ""Kirron Kher""}]","[{""job"": ""Director"", ""name"": ""Yash Chopra""}]"
tt2215477,Goliyon Ki Rasleela Ram-Leela,"[{""name"": ""Ranveer Singh""}, {""name"": ""Deepika Padukone""}, {""name"": ""Supriya Pathak""}, {""name"": ""Sharad Kelkar""}]","[{""job"": ""Director"", ""name"": ""Sanjay Leela Bhansali""}]"
tt5970844,Thugs of Hindostan,"[{""name"": ""Aamir Khan""}, {""name"": ""Amitabh Bachchan""}, {""name"": ""Lloyd Owen""}, {""name"": ""Katrina Kaif""}]","[{""job"": ""Director"", ""name"": ""Vijay Krishna Acharya""}]"
tt15680228,Bheed,"[{""name"": ""Rajkummar Rao""}, {""name"": ""Pankaj Kapur""}, {""name"": ""Bhumi Pednekar""}, {""name"": ""Aditya Srivastav""}]","[{""job"": ""Director"", ""name"": ""Anubhav Sinha""}]"
tt0449999,Kabhi Alvida Naa Kehna,"[{""name"": ""Shah Rukh Khan""}, {""name"": ""Rani Mukerji""}, {""name"": ""Amitabh Bachchan""}, {""name"": ""Abhishek Bachchan""}]","[{""job"": ""Director"", ""name"": ""Karan Johar""}]"
tt11934846,Badhaai Do,"[{""name"": ""Rajkummar Rao""}, {""name"": ""Bhumi Pednekar""}, {""name"": ""Chum Darang""}, {""name"": ""Sheeba Chaddha""}]","[{""job"": ""Director"", ""name"": ""Harshavardhan Kulkarni""}]"
tt27124947,Prem Ki Shaadi,"[{""name"": ""Salman Khan""}, {""name"": ""Keerthy Suresh""}, {""name"": ""Kriti Kharbanda""}, {""name"": ""Parineeti Chopra""}]","[{""job"": ""Director"", ""name"": ""Sooraj R. Barjatya""}]"
tt10230404,Ghost Stories,"[{""name"": ""Janhvi Kapoor""}, {""name"": ""Surekha Sikri""}, {""name"": ""Amruta Subhash""}, {""name"": ""Vijay Varma""}]","[{""job"": ""Director"", ""name"": ""Zoya Akhtar, Dibakar Banerjee, Karan Johar, Anurag Kashyap""}]"
tt16539454,Pushpa: The Rule - Part 2,"[{""name"": ""Allu Arjun""}, {""name"": ""Sunil""}, {""name"": ""Fahadh Faasil""}, {""name"": ""Rashmika Mandanna""}]","[{""job"": ""Director"", ""name"": ""Sukumar""}]"
tt12357758,Climax,"[{""name"": ""Mia Malkova""}, {""name"": ""Mourmi""}, {""name"": ""Renan Severo""}]","[{""job"": ""Director"", ""name"": ""Ram Gopal Varma""}]"
tt8108202,Stree,"[{""name"": ""Ashish Chhipa""}, {""name"": ""Rajkummar Rao""}, {""name"": ""Shraddha Kapoor""}, {""name"": ""Pankaj Tripathi""}]","[{""job"": ""Director"", ""name"": ""Amar Kaushik""}]"
tt0265343,Monsoon Wedding,"[{""name"": ""Naseeruddin Shah""}, {""name"": ""Lillete Dubey""}, {""name"": ""Shefali Shah""}, {""name"": ""Vijay Raaz""}]","[{""job"": ""Director"", ""name"": ""Mira Nair""}]"
tt1934231,Delhi Belly,"[{""name"": ""Imran Khan""}, {""name"": ""Vir Das""}, {""name"": ""Kunaal Roy Kapur""}, {""name"": ""Shenaz Treasury""}]","[{""job"": ""Director"", ""name"": ""Abhinay Deo, Akshat Verma""}]"
tt21262240,Mission Raniganj,"[{""name"": ""Akshay Kumar""}, {""name"": ""Parineeti Chopra""}, {""name"": ""Rajesh Sharma""}, {""name"": ""Ravi Kishan""}]","[{""job"": ""Director"", ""name"": ""Tinu Suresh Desai""}]"
tt0347473,Main Hoon Na,"[{""name"": ""Shah Rukh Khan""}, {""name"": ""Sushmita Sen""}, {""name"": ""Suniel Shetty""}, {""name"": ""Zayed Khan""}]","[{""job"": ""Director"", ""name"": ""Farah Khan""}]"
tt0284137,Gadar: Ek Prem Katha,"[{""name"": ""Sunny Deol""}, {""name"": ""Ameesha Patel""}, {""name"": ""Amrish Puri""}, {""name"": ""Lillete Dubey""}]","[{""job"": ""Director"", ""name"": ""Anil Sharma""}]"
tt15360286,Bhagwan Bharose,"[{""name"": ""Satendra Soni""}, {""name"": ""Sparsh Suman""}, {""name"": ""Vinay Pathak""}, {""name"": ""Masumeh Makhija""}]","[{""job"": ""Director"", ""name"": ""Shiladitya Bora""}]"
tt0488414,Omkara,"[{""name"": ""Ajay Devgn""}, {""name"": ""Kareena Kapoor""}, {""name"": ""Saif Ali Khan""}, {""name"": ""Konkona Sen Sharma""}]","[{""job"": ""Director"", ""name"": ""Vishal Bhardwaj""}]"
tt0871510,Chak De! India,"[{""name"": ""Shah Rukh Khan""}, {""name"": ""Vidya Malvade""}, {""name"": ""Sagarika Ghatge""}, {""name"": ""Shilpa Shukla""}]","[{""job"": ""Director"", ""name"": ""Shimit Amin""}]"
tt0213890,Mohabbatein,"[{""name"": ""Amitabh Bachchan""}, {""name"": ""Shah Rukh Khan""}, {""name"": ""Uday Chopra""}, {""name"": ""Jugal Hansraj""}]","[{""job"": ""Director"", ""name"": ""Aditya Chopra""}]"
tt1029231,Krrish 3,"[{""name"": ""Hrithik Roshan""}, {""name"": ""Vivek Oberoi""}, {""name"": ""Priyanka Chopra Jonas""}, {""name"": ""Kangana Ranaut""}]","[{""job"": ""Director"", ""name"": ""Rakesh Roshan""}]"
tt8983202,Kabir Singh,"[{""name"": ""Shahid Kapoor""}, {""name"": ""Kiara Advani""}, {""name"": ""Nikita Dutta""}, {""name"": ""Soham Majumdar""}]","[{""job"": ""Director"", ""name"": ""Sandeep Reddy Vanga""}]"
tt12567088,Raat Akeli Hai,"[{""name"": ""Ashish Chhipa""}, {""name"": ""Nawazuddin Siddiqui""}, {""name"": ""Radhika Apte""}, {""name"": ""Aditya Srivastav""}]","[{""job"": ""Director"", ""name"": ""Honey Trehan""}]"
tt7721946,Housefull 4,"[{""name"": ""Akshay Kumar""}, {""name"": ""Riteish Deshmukh""}, {""name"": ""Bobby Deol""}, {""name"": ""Kriti Sanon""}]","[{""job"": ""Director"", ""name"": ""Farhad Samji""}]"
tt2461132,Happy New Year,"[{""name"": ""Shah Rukh Khan""}, {""name"": ""Deepika Padukone""}, {""name"": ""Abhishek Bachchan""}, {""name"": ""Boman Irani""}]","[{""job"": ""Director"", ""name"": ""Farah Khan""}]"
tt6692354,Ittefaq,"[{""name"": ""Sidharth Malhotra""}, {""name"": ""Sonakshi Sinha""}, {""name"": ""Akshaye Khanna""}, {""name"": ""Mandira Bedi""}]","[{""job"": ""Director"", ""name"": ""Abhay Chopra""}]"
tt4832640,Sultan,"[{""name"": ""Salman Khan""}, {""name"": ""Anushka Sharma""}, {""name"": ""Randeep Hooda""}, {""name"": ""Amit Sadh""}]","[{""job"": ""Director"", ""name"": ""Ali Abbas Zafar""}]"
tt4110568,Dil Dhadakne Do,"[{""name"": ""Anil Kapoor""}, {""name"": ""Shefali Shah""}, {""name"": ""Priyanka Chopra Jonas""}, {""name"": ""Ranveer Singh""}]","[{""job"": ""Director"", ""name"": ""Zoya Akhtar""}]"
tt10644708,Dhokha: Round D Corner,"[{""name"": ""Madhavan""}, {""name"": ""Khushali Kumar""}, {""name"": ""Aparshakti Khurana""}, {""name"": ""Darshan Kumaar""}]","[{""job"": ""Director"", ""name"": ""Kookie Gulati""}]"
tt3702652,The Other Side of the Door,"[{""name"": ""Sarah Wayne Callies""}, {""name"": ""Jeremy Sisto""}, {""name"": ""Sofia Rosinsky""}, {""name"": ""Logan Creran""}]","[{""job"": ""Director"", ""name"": ""Johannes Roberts""}]"
tt6978268,Omerta,"[{""name"": ""Rajkummar Rao""}, {""name"": ""Rajesh Tailang""}, {""name"": ""Satwant Kaur""}, {""name"": ""Abhimanue Kamboj""}]","[{""job"": ""Director"", ""name"": ""Hansal Mehta""}]"
tt0379370,Maqbool,"[{""name"": ""Irrfan Khan""}, {""name"": ""Tabu""}, {""name"": ""Pankaj Kapur""}, {""name"": ""Naseeruddin Shah""}]","[{""job"": ""Director"", ""name"": ""Vishal Bhardwaj""}]"
tt0195231,Satya,"[{""name"": ""J.D. Chakravarthi""}, {""name"": ""Manoj Bajpayee""}, {""name"": ""Urmila Matondkar""}, {""name"": ""Paresh Rawal""}]","[{""job"": ""Director"", ""name"": ""Ram Gopal Varma""}]"
tt11112808,Cirkus,"[{""name"": ""Ranveer Singh""}, {""name"": ""Varun Sharma""}, {""name"": ""Pooja Hegde""}, {""name"": ""Jacqueline Fernandez""}]","[{""job"": ""Director"", ""name"": ""Rohit Shetty""}]"
tt15392282,Merry Christmas,"[{""name"": ""Vijay Sethupathi""}, {""name"": ""Katrina Kaif""}, {""name"": ""Radhika Apte""}, {""name"": ""Ashwini Kalsekar""}]","[{""job"": ""Director"", ""name"": ""Sriram Raghavan""}]"
tt3678782,Badlapur,"[{""name"": ""Varun Dhawan""}, {""name"": ""Nawazuddin Siddiqui""}, {""name"": ""Yami Gautam""}, {""name"": ""Huma Qureshi""}]","[{""job"": ""Director"", ""name"": ""Sriram Raghavan, Mehmet Tutkun""}]"
tt3477214,Kaun Kitney Paani Mein,"[{""name"": ""Kunal Kapoor""}, {""name"": ""Radhika Apte""}, {""name"": ""Saurabh Shukla""}, {""name"": ""Gulshan Grover""}]","[{""job"": ""Director"", ""name"": ""Nila Madhab Panda""}]"
tt7919680,Karwaan,"[{""name"": ""Irrfan Khan""}, {""name"": ""Dulquer Salmaan""}, {""name"": ""Mithila Palkar""}, {""name"": ""Amala Akkineni""}]","[{""job"": ""Director"", ""name"": ""Akarsh Khurana""}]"
tt2806788,Fukrey,"[{""name"": ""Pulkit Samrat""}, {""name"": ""Manjot Singh""}, {""name"": ""Ali Fazal""}, {""name"": ""Varun Sharma""}]","[{""job"": ""Director"", ""name"": ""Mrighdeep Lamba""}]"
tt15257644,Mili,"[{""name"": ""Janhvi Kapoor""}, {""name"": ""Manoj Pahwa""}, {""name"": ""Sunny Kaushal""}, {""name"": ""Deepak Simwal""}]","[{""job"": ""Director"", ""name"": ""Mathukutty Xavier""}]"
tt2882328,Ugly,"[{""name"": ""Rahul Bhat""}, {""name"": ""Ronit Roy""}, {""name"": ""Tejaswini Kolhapure""}, {""name"": ""Vineet Kumar Singh""}]","[{""job"": ""Director"", ""name"": ""Anurag Kashyap""}]"
tt1182937,Rab Ne Bana Di Jodi,"[{""name"": ""Shah Rukh Khan""}, {""name"": ""Anushka Sharma""}, {""name"": ""Vinay Pathak""}, {""name"": ""M.K. Raina""}]","[{""job"": ""Director"", ""name"": ""Aditya Chopra""}]"
tt5956100,Tiger Zinda Hai,"[{""name"": ""Salman Khan""}, {""name"": ""Katrina Kaif""}, {""name"": ""Nawab Shah""}, {""name"": ""Anupriya Goenka""}]","[{""job"": ""Director"", ""name"": ""Mehmet Tutkun, Ali Abbas Zafar, Musa Muhammed Olayinka""}]"
tt1395054,Once Upon a Time in Mumbaai,"[{""name"": ""Ajay Devgn""}, {""name"": ""Emraan Hashmi""}, {""name"": ""Kangana Ranaut""}, {""name"": ""Prachi Desai""}]","[{""job"": ""Director"", ""name"": ""Milan Luthria""}]"
tt15567704,Salaam Venky,"[{""name"": ""Aamir Khan""}, {""name"": ""Priyamani""}, {""name"": ""Kajol""}, {""name"": ""Prakash Raj""}]","[{""job"": ""Director"", ""name"": ""Revathi""}]"
tt10233718,Vadh,"[{""name"": ""Sanjay Mishra""}, {""name"": ""Neena Gupta""}, {""name"": ""Manav Vij""}, {""name"": ""Saurabh Sachdeva""}]","[{""job"": ""Director"", ""name"": ""Jaspal Singh Sandhu, Rajeev Barnwal""}]"
tt15175188,Faraaz,"[{""name"": ""Jatin Sarin""}, {""name"": ""Anirban Adhikary""}, {""name"": ""Aamir Ali""}, {""name"": ""Aneeta""}]","[{""job"": ""Director"", ""name"": ""Hansal Mehta""}]"
tt0073707,Sholay,"[{""name"": ""Sanjeev Kumar""}, {""name"": ""Dharmendra""}, {""name"": ""Amitabh Bachchan""}, {""name"": ""Amjad Khan""}]","[{""job"": ""Director"", ""name"": ""Ramesh Sippy""}]"
